timestamp,amp_0,amp_1,amp_2,amp_3,amp_4,amp_5,amp_6,amp_7,amp_8,amp_9,amp_10,amp_11,amp_12,amp_13,amp_14,amp_15,amp_16,amp_17,amp_18,amp_19,amp_20,amp_21,amp_22,amp_23,amp_24,amp_25,amp_26,amp_27,amp_28,amp_29,amp_30,amp_31,amp_32,amp_33,amp_34,amp_35,amp_36,amp_37,amp_38,amp_39,amp_40,amp_41,amp_42,amp_43,amp_44,amp_45,amp_46,amp_47,amp_48,amp_49,amp_50,amp_51,rssi_dbm
1777178374.653692,0.56870064,0.63468516,0.68100291,0.70132641,0.71492033,0.71859377,0.71129484,0.70870807,0.68787180,0.65901670,0.62106054,0.55479650,0.46276828,0.36056835,0.33806713,0.40504178,0.48080757,0.55326219,0.60096755,0.63081110,0.62964282,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.65892151,0.68726654,0.71757659,0.73822846,0.74652282,0.74870637,0.74024488,0.72360064,0.68958435,0.63918520,0.59003221,0.47167835,0.24074116,0.07726046,0.31800162,0.51263346,0.59923093,0.66312164,0.72231226,0.75971662,0.77702961,-76.0000
1777178374.701173,0.58158325,0.65735820,0.69990629,0.70958509,0.72166615,0.73106957,0.73093281,0.71250927,0.69225606,0.66180328,0.62414625,0.53872807,0.40831514,0.31454361,0.32696140,0.43353911,0.51164071,0.56884444,0.61021614,0.63711825,0.65134625,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.63034752,0.65691371,0.70432994,0.73088149,0.75098913,0.75930252,0.75693812,0.73179634,0.69923362,0.65779459,0.60553917,0.52206258,0.31217660,0.04560179,0.31656675,0.50492186,0.58640824,0.65868468,0.71266469,0.74556819,0.77354513,-76.0000
1777178374.752392,0.59134550,0.65037251,0.69274676,0.71270350,0.72719968,0.72878175,0.73177420,0.72168085,0.70453199,0.67074006,0.64084839,0.57241057,0.44282479,0.32229250,0.27481648,0.38082708,0.49154910,0.56271307,0.61911026,0.64009643,0.65173068,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.65457256,0.68202868,0.71874550,0.74073505,0.75299909,0.76253767,0.75060817,0.72732536,0.69440512,0.65481797,0.60358575,0.51403332,0.30028607,0.00000000,0.33456106,0.50667229,0.60460168,0.66629533,0.72504433,0.75860704,0.77865724,-76.0000
1777178374.830602,0.58805275,0.65913203,0.68257400,0.70028196,0.72225902,0.73514756,0.73726037,0.72156479,0.71110263,0.67410161,0.63276692,0.56236198,0.47563766,0.37256319,0.27466725,0.39417530,0.48778795,0.54806185,0.58681002,0.62937883,0.64704228,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.65204908,0.68256538,0.71645221,0.73477075,0.74076024,0.74408917,0.73774444,0.72363709,0.68850414,0.64726808,0.56517677,0.47214728,0.22146581,0.04560179,0.35266631,0.52492716,0.61507134,0.66994336,0.72333255,0.75794723,0.77348513,-76.0000
1777178374.894903,0.58552232,0.65961520,0.69811093,0.71496059,0.72482597,0.74085406,0.74495935,0.72812723,0.71335234,0.67727317,0.62811089,0.56715042,0.47277990,0.34850417,0.34561994,0.42494391,0.50809035,0.57989857,0.62127918,0.64311077,0.64994867,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.67692263,0.71300504,0.73767740,0.75137702,0.75901914,0.76282950,0.75586785,0.73844024,0.70960127,0.65897211,0.59777085,0.49126722,0.26741650,0.04560179,0.39298553,0.54484607,0.61494149,0.69273613,0.74409850,0.77197438,0.78457070,-76.0000
1777178374.953119,0.58290533,0.64830752,0.68736496,0.69401049,0.70548416,0.72239391,0.72324040,0.70296246,0.68290837,0.64282001,0.59209062,0.51029890,0.38640180,0.28135961,0.28976649,0.43873151,0.52995374,0.58270374,0.61724328,0.64306669,0.65916318,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.63259348,0.67236826,0.70917903,0.73233202,0.73628642,0.73918428,0.73681948,0.71644467,0.69229622,0.64733155,0.57772217,0.43852640,0.22146581,0.04560179,0.38023218,0.53433394,0.60906649,0.68061947,0.73395297,0.76418987,0.78049844,-76.0000
1777178375.016029,0.57296253,0.63439041,0.67513543,0.69914403,0.71041139,0.72012832,0.72074117,0.70859314,0.68912330,0.66688965,0.62631764,0.53976301,0.43675256,0.33276465,0.30800048,0.38183377,0.49236078,0.55326538,0.60374899,0.62736381,0.64092979,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.64747303,0.66222485,0.70747018,0.72384788,0.72791423,0.73610818,0.72500820,0.70584716,0.67095735,0.62497638,0.56213191,0.42251242,0.22334004,0.19513937,0.35773002,0.52091586,0.60444331,0.67550663,0.73151880,0.76201563,0.77930949,-76.0000
1777178375.057561,0.60498725,0.66754036,0.70922203,0.71486292,0.71830690,0.73479119,0.73758866,0.72873783,0.70675775,0.67354100,0.62030765,0.53723119,0.43864872,0.32727583,0.34627633,0.43970775,0.52829041,0.57218127,0.61605400,0.64314053,0.64843081,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.66426183,0.69344882,0.71899481,0.73587598,0.74834690,0.75217097,0.74940425,0.73233452,0.69719485,0.64861467,0.58488781,0.48184893,0.25730060,0.00000000,0.34620229,0.51766503,0.60886356,0.67068228,0.73455205,0.76319929,0.78014993,-76.0000
1777178375.136660,0.58691535,0.66285315,0.69080748,0.69672448,0.71324681,0.71513570,0.71731457,0.70119395,0.67146450,0.64310249,0.58808606,0.47850110,0.35792259,0.30632592,0.37684904,0.50514633,0.54833959,0.57889148,0.61341906,0.63899358,0.65040929,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.60685205,0.65663338,0.69496185,0.72315507,0.73892354,0.74591303,0.74119221,0.73558843,0.70009403,0.65713028,0.59617243,0.50137796,0.31217660,0.04560179,0.30600678,0.48849185,0.58882551,0.65611094,0.71741635,0.75653169,0.77423283,-77.0000
1777178375.195978,0.60499665,0.64954659,0.69606485,0.70757899,0.72147443,0.72334641,0.71817965,0.69965184,0.67749571,0.64116498,0.59424035,0.52138670,0.40878646,0.31790202,0.34757816,0.43835396,0.51723366,0.58002062,0.62125218,0.64096115,0.64133036,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.61731294,0.66103945,0.70548721,0.72577634,0.74304533,0.74947102,0.73899234,0.72104948,0.68010613,0.63476167,0.57792137,0.47142330,0.25180005,0.16846404,0.35471362,0.51825998,0.60969672,0.67037147,0.73440120,0.75988605,0.77512261,-76.0000
