timestamp,amp_0,amp_1,amp_2,amp_3,amp_4,amp_5,amp_6,amp_7,amp_8,amp_9,amp_10,amp_11,amp_12,amp_13,amp_14,amp_15,amp_16,amp_17,amp_18,amp_19,amp_20,amp_21,amp_22,amp_23,amp_24,amp_25,amp_26,amp_27,amp_28,amp_29,amp_30,amp_31,amp_32,amp_33,amp_34,amp_35,amp_36,amp_37,amp_38,amp_39,amp_40,amp_41,amp_42,amp_43,amp_44,amp_45,amp_46,amp_47,amp_48,amp_49,amp_50,amp_51,rssi_dbm
1776702577.811803,0.81584514,0.80292068,0.78440821,0.75054101,0.74396604,0.73799067,0.72942446,0.72689885,0.71061733,0.70104420,0.70276404,0.71702036,0.72864753,0.74605169,0.76135000,0.76679479,0.75644550,0.75278018,0.74335519,0.71303216,0.70964970,0.36625284,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.29214620,0.57363403,0.52340775,0.58984711,0.60991347,0.61383074,0.61339213,0.59956707,0.59753084,0.60141321,0.62968348,0.66446590,0.70614504,0.72803607,0.74838641,0.75911917,0.75327502,0.74415715,0.73012762,0.72834262,0.72914240,0.73856966,-40.0000
1776702577.864406,0.89745635,0.89533922,0.88513294,0.86005350,0.83439956,0.81471919,0.78669398,0.76508493,0.75053682,0.74329644,0.75080628,0.76895624,0.78370283,0.80754949,0.82536210,0.83176396,0.83502467,0.83560284,0.83247465,0.82321213,0.81535995,0.46425602,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.38309482,0.69858425,0.69451911,0.68822068,0.67190194,0.65261990,0.63737280,0.62880148,0.64428280,0.67865603,0.71409107,0.74507841,0.77863248,0.80042358,0.81731835,0.82657426,0.82823736,0.82988732,0.83141987,0.83530685,0.81722130,0.79809678,-47.0000
1776702577.921257,0.88784114,0.88150628,0.86855588,0.84012349,0.81327850,0.78716912,0.77295266,0.75799267,0.75052901,0.75544944,0.76737950,0.78193523,0.79855743,0.81577503,0.82891913,0.83767071,0.83881237,0.83588022,0.83036402,0.81906127,0.80778539,0.47925454,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.33666016,0.66497365,0.65814637,0.64355714,0.62203828,0.61153187,0.59287008,0.60088023,0.62664966,0.65062858,0.69152379,0.72964915,0.76132110,0.78179240,0.79394111,0.80550841,0.80427937,0.80377153,0.80088459,0.80064760,0.78364058,0.76022286,-46.0000
1776702577.964974,0.87368115,0.87908923,0.87075357,0.85946901,0.84160325,0.83453676,0.82375043,0.81636187,0.80575778,0.79899242,0.78837104,0.77751292,0.78319439,0.79561920,0.80641292,0.81333749,0.82217881,0.82556142,0.82519371,0.82426876,0.82112418,0.48862924,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.37238452,0.67656940,0.67335436,0.66381949,0.65443421,0.66090925,0.65837779,0.66563613,0.67991584,0.69739648,0.71376243,0.73506147,0.75404903,0.77274943,0.78560003,0.79445828,0.79548993,0.79945916,0.80626226,0.81464473,0.81730739,0.80922171,-47.0000
1776702578.029258,0.82347812,0.82895793,0.81971680,0.79665292,0.77344438,0.74917803,0.72041485,0.68624867,0.63545068,0.61200081,0.61464112,0.62902432,0.66198228,0.70646337,0.73549412,0.75392027,0.76652811,0.77044131,0.76988650,0.75981463,0.75028428,0.44134507,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.31301829,0.64937612,0.65276926,0.65839167,0.65337392,0.64843153,0.62901149,0.60014418,0.56574852,0.52590017,0.50915727,0.53398841,0.57269726,0.63812583,0.67884166,0.71036673,0.73466553,0.74787804,0.76839581,0.78328852,0.78318050,0.77175616,-46.0000
1776702578.082151,0.91138030,0.89656326,0.87064087,0.82944285,0.79161781,0.74465326,0.71719097,0.70173705,0.71377615,0.74299376,0.77528079,0.79747299,0.81859108,0.83233265,0.84102532,0.84478036,0.83256115,0.81975483,0.80041158,0.78267866,0.76532274,0.41878003,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.43713798,0.74333512,0.73386428,0.71351187,0.67982126,0.63506810,0.55742329,0.51761346,0.51793669,0.58076428,0.65897927,0.72609387,0.77777285,0.81227616,0.83925430,0.85179221,0.85149877,0.84985438,0.84382284,0.83345528,0.80491194,0.76538412,-46.0000
1776702578.126726,0.87482375,0.85680578,0.84009542,0.81289033,0.80331497,0.80193013,0.81077004,0.82375610,0.83629679,0.84872274,0.84860431,0.83579084,0.83406318,0.83651525,0.83034948,0.82721371,0.82027624,0.81411861,0.81054924,0.80852452,0.80309799,0.48571575,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.36426765,0.65269196,0.62830775,0.60488997,0.57315073,0.57123299,0.61071921,0.66267544,0.71376941,0.76185431,0.79403352,0.82010508,0.83419632,0.84136307,0.84026476,0.83044981,0.81407398,0.79206046,0.77473396,0.75057496,0.73452490,0.72646544,-44.0000
1776702578.191909,0.76957816,0.76972905,0.76411429,0.75288406,0.74858295,0.74562248,0.74351104,0.74002876,0.73669279,0.72804514,0.71993976,0.70716482,0.70407374,0.70755190,0.70874942,0.71248557,0.72184977,0.72924739,0.72369620,0.72033180,0.71936953,0.38854700,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.23774649,0.54505138,0.56384224,0.56561785,0.57656649,0.59161233,0.60569612,0.62295340,0.63240070,0.64957564,0.65656486,0.66238279,0.67168482,0.66720457,0.66661819,0.67036671,0.67162924,0.66736455,0.67895497,0.70076641,0.71765633,0.71765633,-45.0000
1776702578.243958,0.89278746,0.88851888,0.87308654,0.84964772,0.82601347,0.81319161,0.80219152,0.79214033,0.78385645,0.78967019,0.78558275,0.78859335,0.80063037,0.81716954,0.82740215,0.83457124,0.83644306,0.83604173,0.83385637,0.82929986,0.82659936,0.49442207,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.31511739,0.65975889,0.65124880,0.64600504,0.63687747,0.63586380,0.64643897,0.66916051,0.69575488,0.71690472,0.73987122,0.77121594,0.78843820,0.80047360,0.81115075,0.80952659,0.81137762,0.80513241,0.80087012,0.80420824,0.79609950,0.78670686,-45.0000
1776702578.287609,0.85956561,0.86304848,0.85933655,0.84474339,0.82721876,0.81427714,0.80264377,0.78894225,0.77473393,0.75775441,0.75996150,0.75576295,0.76535372,0.78039117,0.79880480,0.81219075,0.81539463,0.82058753,0.81944564,0.81239418,0.80828989,0.50029715,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.35032453,0.65260480,0.65794555,0.66248093,0.66333876,0.66281018,0.66321351,0.65493609,0.65351729,0.66801268,0.66900379,0.68772379,0.70796771,0.71830217,0.73597268,0.75400679,0.76297048,0.77205730,0.78430475,0.79797434,0.80476497,0.80201178,-44.0000
