timestamp,amp_0,amp_1,amp_2,amp_3,amp_4,amp_5,amp_6,amp_7,amp_8,amp_9,amp_10,amp_11,amp_12,amp_13,amp_14,amp_15,amp_16,amp_17,amp_18,amp_19,amp_20,amp_21,amp_22,amp_23,amp_24,amp_25,amp_26,amp_27,amp_28,amp_29,amp_30,amp_31,amp_32,amp_33,amp_34,amp_35,amp_36,amp_37,amp_38,amp_39,amp_40,amp_41,amp_42,amp_43,amp_44,amp_45,amp_46,amp_47,amp_48,amp_49,amp_50,amp_51,rssi_dbm
1776702480.455192,0.85829749,0.86350662,0.85735368,0.83397427,0.80571282,0.77960435,0.73885659,0.68280981,0.59785412,0.51917263,0.44317703,0.48825841,0.60954999,0.68175073,0.72583677,0.75426439,0.77711585,0.77791735,0.77497379,0.76351009,0.75631292,0.42421182,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.36621973,0.69128977,0.68871605,0.66950419,0.63562503,0.60110912,0.54773718,0.46233311,0.35971868,0.36275040,0.48105114,0.58842166,0.66384328,0.72099778,0.76402995,0.78713755,0.79868235,0.80907961,0.81550763,0.82116378,0.81421468,0.78749468,-46.0000
1776702480.494263,0.87610380,0.87764082,0.86242646,0.83480912,0.80536275,0.77091349,0.73113790,0.67567269,0.60966421,0.57271774,0.57661439,0.63296537,0.67902883,0.73559889,0.76526618,0.78193079,0.79027343,0.79123240,0.78701623,0.77556413,0.76558960,0.43248175,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.37144275,0.68017368,0.66390717,0.64216426,0.58967333,0.53582826,0.41788755,0.37016170,0.23728315,0.45564319,0.58817110,0.67179201,0.72435695,0.76378441,0.79638894,0.81288104,0.82009032,0.81933043,0.82222681,0.81765113,0.79479161,0.75458555,-45.0000
1776702480.559676,0.91501672,0.91593711,0.90294961,0.87716263,0.85025161,0.82044590,0.77856369,0.73059342,0.66913988,0.62308801,0.61538760,0.64756537,0.70768496,0.76147938,0.79883418,0.81865782,0.82876140,0.83493148,0.83404390,0.82372566,0.81084535,0.47149463,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.38337848,0.72248515,0.70655738,0.68244783,0.63287176,0.56282943,0.47866389,0.35250271,0.34787791,0.51276339,0.62415454,0.71509883,0.76733139,0.80511468,0.83503072,0.84938989,0.86026498,0.85689383,0.86008578,0.85522073,0.83765664,0.79637176,-46.0000
1776702480.616385,0.85450377,0.85581606,0.84643645,0.81884488,0.79395244,0.77105287,0.73806950,0.70664048,0.66538405,0.63252168,0.62016809,0.63650047,0.67990778,0.71380008,0.74650355,0.76891609,0.78543163,0.79150745,0.78776217,0.78684098,0.78184017,0.47418953,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.35726117,0.65661828,0.64377037,0.61542961,0.57587878,0.51873042,0.43875417,0.41146353,0.46364446,0.53240772,0.61752188,0.68286557,0.73029146,0.75903363,0.78073545,0.79237855,0.80198993,0.80081854,0.79583382,0.79409929,0.77813186,0.74063465,-45.0000
1776702480.674062,0.84920769,0.85453004,0.84007990,0.80798435,0.77368942,0.74943423,0.71622980,0.67383550,0.63569510,0.62563460,0.65268434,0.67536657,0.70537319,0.74390820,0.76569507,0.77725576,0.78612066,0.78072863,0.77629642,0.76233833,0.74666600,0.39881360,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.39003637,0.67407904,0.67679149,0.65705130,0.63640039,0.58584976,0.53366436,0.46698240,0.44313967,0.48896364,0.56401228,0.63645056,0.68433623,0.73534642,0.76394183,0.77822574,0.78571095,0.79506625,0.79754450,0.79533909,0.78153960,0.75294466,-45.0000
1776702480.723287,0.89915880,0.90234212,0.88794105,0.86276756,0.82971341,0.79753294,0.76564423,0.71766033,0.66638965,0.62718333,0.62991075,0.65920389,0.70885023,0.76155079,0.79289596,0.81243397,0.82949725,0.83382299,0.82799995,0.82315204,0.81582602,0.48498723,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.39993791,0.70566090,0.69184043,0.65956420,0.61684491,0.54574751,0.45820780,0.37078433,0.41958338,0.53578056,0.63530305,0.70933209,0.75683214,0.79133852,0.81928010,0.83021811,0.83397299,0.83590242,0.83721921,0.83146744,0.81275005,0.77558244,-45.0000
1776702480.776653,0.86782255,0.86106089,0.85031912,0.83430128,0.82263534,0.80950989,0.78850778,0.75590939,0.72372612,0.70653142,0.71275666,0.73818171,0.76937674,0.78994271,0.80380282,0.80716053,0.79950835,0.79097437,0.79049126,0.78732000,0.78908765,0.45065288,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.37238452,0.65751646,0.64020496,0.62986408,0.63087967,0.61473472,0.58874460,0.54052639,0.55071653,0.61087585,0.68768170,0.74502956,0.78433451,0.81148889,0.82403070,0.82946446,0.82539320,0.80742964,0.80203873,0.80289966,0.80359528,0.79585327,-45.0000
1776702480.830679,0.87569315,0.87954599,0.86675273,0.84511895,0.81867820,0.78736303,0.76136367,0.71856075,0.67467236,0.64232823,0.64821859,0.65904723,0.70915752,0.75129258,0.78063501,0.79889728,0.80877602,0.81677547,0.81002718,0.80527122,0.79139899,0.45414964,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.38277917,0.68872318,0.67484910,0.65138489,0.61306809,0.56703377,0.50303988,0.44951545,0.45190643,0.51463577,0.59868145,0.67182336,0.71971078,0.75730819,0.78703135,0.80353889,0.81431118,0.81887790,0.81671249,0.81861535,0.80276415,0.76345539,-46.0000
1776702480.884044,0.82381243,0.82016655,0.80959459,0.78668972,0.75773780,0.72847944,0.69559592,0.64422793,0.60802510,0.58088972,0.59325476,0.62250394,0.66241346,0.70354703,0.72666322,0.74699304,0.74702594,0.75206352,0.74168774,0.73096444,0.71630449,0.38123973,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.31839010,0.63210752,0.61679169,0.59971140,0.55364886,0.51363366,0.47512558,0.38904515,0.34553710,0.45235379,0.54086909,0.62065970,0.66633805,0.70641490,0.73600221,0.75260542,0.76310515,0.76484331,0.76560393,0.76327702,0.74594424,0.71360052,-45.0000
1776702480.941186,0.90439562,0.90441878,0.89482341,0.87016898,0.84013276,0.80899880,0.76614402,0.71756768,0.66634985,0.63490901,0.64294269,0.67910020,0.72566837,0.76511273,0.79943897,0.82229104,0.83224640,0.83539451,0.83415091,0.82033684,0.80868683,0.46690460,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.39644354,0.71523190,0.70882701,0.67982451,0.64516983,0.58348945,0.52145039,0.44437016,0.44708362,0.51552223,0.61072318,0.69202520,0.74847495,0.78857865,0.81691717,0.83627126,0.84565129,0.84797856,0.84980760,0.84700786,0.83154989,0.79498686,-46.0000
1776702480.991000,0.92235237,0.92392377,0.91353878,0.89033176,0.86907974,0.84558137,0.82253567,0.79344393,0.75853659,0.73640668,0.73721601,0.74503113,0.77543189,0.80958834,0.83399542,0.85024263,0.85925171,0.86362723,0.86181449,0.85822828,0.85081100,0.51842198,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.40504970,0.72311409,0.71435841,0.69447218,0.65805806,0.61263794,0.57482549,0.52541116,0.59472776,0.66192969,0.71482505,0.75930886,0.79393473,0.81813295,0.83924742,0.84884331,0.85429936,0.85366192,0.85370093,0.85619143,0.84064177,0.81486997,-46.0000
1776702481.031178,0.91164261,0.90876401,0.89639659,0.87074561,0.84231494,0.80672708,0.77049868,0.72560721,0.66782619,0.64194604,0.65209564,0.69217552,0.74302034,0.77879397,0.81478676,0.83562493,0.84443043,0.85064162,0.84908030,0.83965193,0.83293970,0.49726535,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.38371131,0.70356754,0.68258673,0.65581220,0.59685575,0.54718941,0.46439577,0.39110659,0.45734885,0.57145889,0.64808099,0.72161167,0.76904510,0.80101078,0.82256975,0.83704421,0.84304193,0.83958206,0.83785598,0.83807370,0.80992111,0.76996144,-45.0000
1776702481.093068,0.87172270,0.87526561,0.86648944,0.84133456,0.81579274,0.78774604,0.74648753,0.70500216,0.65253391,0.60775744,0.61669910,0.66224621,0.70016877,0.75200079,0.78352345,0.80573484,0.81542117,0.81969505,0.81673976,0.80524593,0.79435862,0.48954446,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.40850771,0.70569867,0.69231990,0.67529617,0.64331143,0.60607382,0.54681151,0.46191401,0.40893732,0.46274706,0.56830106,0.64457116,0.71065415,0.75253229,0.77699429,0.80385634,0.81224610,0.81732072,0.81822877,0.82180243,0.80550942,0.77935468,-46.0000
1776702481.153010,0.84830373,0.84861559,0.83711792,0.80692591,0.78015760,0.75408004,0.71511697,0.67534797,0.61284505,0.58972977,0.60443253,0.62682280,0.67984355,0.72190357,0.75211147,0.77241247,0.78004759,0.78553661,0.78059357,0.77250585,0.76362633,0.44524854,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.37128560,0.66294303,0.64879342,0.62445482,0.59559859,0.54464102,0.48609959,0.42486421,0.41163462,0.48515609,0.57835766,0.64671271,0.69763927,0.73484287,0.76662987,0.77939369,0.78956623,0.79111920,0.79299963,0.78860725,0.77196622,0.74027922,-45.0000
1776702481.206758,0.89561696,0.89515851,0.88756481,0.85860938,0.83291961,0.80548428,0.77539790,0.73080808,0.68475380,0.64586687,0.64769942,0.67356703,0.71129161,0.75317438,0.78461969,0.80803325,0.81431027,0.81752896,0.81850805,0.81064876,0.79901196,0.45877885,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.33666016,0.69108434,0.67883544,0.64472673,0.60468051,0.55050970,0.47638198,0.41407985,0.42634649,0.53322872,0.63098483,0.69867847,0.74905972,0.78645238,0.81060462,0.82918818,0.83752950,0.83886260,0.83731011,0.83370562,0.81530940,0.78091525,-45.0000
1776702481.263371,0.90083964,0.90499226,0.89134372,0.86798364,0.83644512,0.80699156,0.77037447,0.72214481,0.67230760,0.62178550,0.62852567,0.66816710,0.70676280,0.76297191,0.79437213,0.81607455,0.82667949,0.82818962,0.83218298,0.82203341,0.81251320,0.48069148,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.40225974,0.71077038,0.69623035,0.67201792,0.63380375,0.58796986,0.50903124,0.43427312,0.40707337,0.51624747,0.61966377,0.70258747,0.75690105,0.79535551,0.82570347,0.84239310,0.84976166,0.84832871,0.84773897,0.84708664,0.82734562,0.79011399,-45.0000
1776702481.311268,0.91396009,0.91411276,0.89890407,0.87387714,0.84013147,0.80945919,0.76455048,0.71855098,0.65247068,0.61178015,0.62877908,0.67747596,0.73160925,0.77921948,0.81213196,0.83173542,0.84043092,0.84577962,0.84570351,0.83275647,0.82149436,0.49581981,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.40766602,0.72428234,0.71697831,0.68413641,0.64259512,0.58619690,0.50985032,0.39443736,0.40617014,0.53968219,0.63410876,0.70691533,0.76325710,0.80523953,0.82775946,0.84677516,0.85340473,0.85618417,0.85463861,0.84834826,0.82370803,0.78418711,-45.0000
1776702481.327356,0.91437597,0.91581376,0.90058367,0.87399650,0.84214066,0.81181008,0.76737579,0.71966194,0.65687124,0.61492323,0.62877908,0.67626253,0.73394233,0.77831276,0.81264869,0.83214284,0.84227895,0.84871669,0.84685916,0.83642888,0.82469089,0.50441335,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.41806067,0.72484743,0.71638816,0.68535955,0.63620792,0.58105761,0.50985032,0.39443736,0.42245083,0.54704759,0.64551810,0.71740144,0.77178151,0.80929549,0.83309612,0.84801708,0.85585346,0.85722500,0.85620957,0.85072756,0.82711574,0.78418711,-46.0000
1776702481.411913,0.90632397,0.90935948,0.89993803,0.87861550,0.85317085,0.82569400,0.79117568,0.75079369,0.68823651,0.63790274,0.60881345,0.64675944,0.69872029,0.74737596,0.78647887,0.81629092,0.83084596,0.84134497,0.84380588,0.83546391,0.83285780,0.49281506,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.39443736,0.71591803,0.70334696,0.66977858,0.63330186,0.57755407,0.50044364,0.42557774,0.45214662,0.54987673,0.64759907,0.72115192,0.76568859,0.80839821,0.83090133,0.84912771,0.85205791,0.85580984,0.85493071,0.85127072,0.83872319,0.80251079,-46.0000
1776702481.469966,0.85715839,0.85821000,0.84740986,0.82232832,0.79129153,0.76551995,0.72867924,0.67963924,0.62910378,0.59935489,0.60677153,0.62991487,0.68062479,0.71884100,0.75561181,0.77798004,0.78610541,0.78608028,0.78115651,0.76466860,0.75433377,0.41246183,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.35582508,0.67444663,0.66944634,0.64213823,0.62061140,0.57700093,0.50653138,0.42471444,0.40659580,0.46951642,0.55533872,0.63435893,0.69829401,0.73844022,0.76943263,0.78807393,0.80353225,0.80709691,0.80862255,0.80981378,0.79578042,0.76355956,-46.0000
